"","year","wbregion","social_capital","absence_exclusion","absence_capture","vdeminformal","btiinformal","informal_channels","vdeminstitutional","btiinstitutional","institutional_channels","vdemcso","bticso","intermediary_channels","civil_capacity","quality_interface","resilience","v2cagenmob","percept_civicspace","natgov_confidence"
"986",1945,"Middle East & North Africa",NA,NA,-0.580941858789301,-0.629922831046466,NA,NA,-0.954049810391949,NA,NA,-0.606871420628199,NA,NA,NA,NA,NA,-1.12564705882353,NA,NA
"987",1946,"Middle East & North Africa",NA,NA,-0.567603329529809,-0.62088275286697,NA,NA,-0.966096255291771,NA,NA,-0.594086194588503,NA,NA,NA,NA,NA,-1.19005882352941,NA,NA
"988",1947,"Middle East & North Africa",NA,NA,-0.550153606813187,-0.623166232822344,NA,NA,-0.909678738344271,NA,NA,-0.550123343957123,NA,NA,NA,NA,NA,-1.21735294117647,NA,NA
"989",1948,"Middle East & North Africa",NA,NA,-0.442834824974811,-0.576749193268034,NA,NA,-0.708461772676897,NA,NA,-0.467603861860422,NA,NA,NA,NA,NA,-1.02142105263158,NA,NA
"990",1949,"Middle East & North Africa",NA,NA,-0.447296363775471,-0.603253694927424,NA,NA,-0.647166626568979,NA,NA,-0.491575873608644,NA,NA,NA,NA,NA,-1.18294736842105,NA,NA
"991",1950,"Middle East & North Africa",NA,NA,-0.393311668096832,-0.521679972613886,NA,NA,-0.667627867538529,NA,NA,-0.461074026412718,NA,NA,NA,NA,NA,-1.0885,NA,NA
"992",1951,"Middle East & North Africa",NA,NA,-0.374263069989417,-0.517582861158267,NA,NA,-0.688177685308814,NA,NA,-0.44566205306156,NA,NA,NA,NA,NA,-0.95,NA,NA
"993",1952,"Middle East & North Africa",NA,NA,-0.248387733504245,-0.500818134131895,NA,NA,-0.66640747606175,NA,NA,-0.464070527881245,NA,NA,NA,NA,NA,-0.712842105263158,NA,NA
"994",1953,"Middle East & North Africa",NA,NA,-0.223583684458708,-0.489986833031384,NA,NA,-0.663464757904032,NA,NA,-0.459678261885032,NA,NA,NA,NA,NA,-0.599631578947368,NA,NA
"995",1954,"Middle East & North Africa",NA,NA,-0.225767828106869,-0.545010962136305,NA,NA,-0.685481013819802,NA,NA,-0.496534253888813,NA,NA,NA,NA,NA,-0.524578947368421,NA,NA
"996",1955,"Middle East & North Africa",NA,NA,-0.167931513465739,-0.511061690211447,NA,NA,-0.650931140600173,NA,NA,-0.460615278630891,NA,NA,NA,NA,NA,-0.547631578947368,NA,NA
"997",1956,"Middle East & North Africa",NA,NA,-0.103090998757234,-0.453994447462244,NA,NA,-0.639716851433562,NA,NA,-0.458428906223887,NA,NA,NA,NA,NA,-0.373157894736842,NA,NA
"998",1957,"Middle East & North Africa",NA,NA,-0.108735682192083,-0.451335600938863,NA,NA,-0.582835264569234,NA,NA,-0.454973656973533,NA,NA,NA,NA,NA,-0.766157894736842,NA,NA
"999",1958,"Middle East & North Africa",NA,NA,-0.0657513761107687,-0.48497700642417,NA,NA,-0.632275882178921,NA,NA,-0.512170720835333,NA,NA,NA,NA,NA,-0.741578947368421,NA,NA
"1000",1959,"Middle East & North Africa",NA,NA,-0.0733218740632466,-0.483437674226423,NA,NA,-0.703216057700096,NA,NA,-0.526362620298653,NA,NA,NA,NA,NA,-0.848,NA,NA
"1001",1960,"Middle East & North Africa",NA,NA,-0.0660845835164224,-0.511705410948687,NA,NA,-0.681047252849728,NA,NA,-0.491829648977314,NA,NA,NA,NA,NA,-0.913842105263158,NA,NA
"1002",1961,"Middle East & North Africa",NA,NA,-0.0418176508748883,-0.505128264285586,NA,NA,-0.638968351567711,NA,NA,-0.485329095302918,NA,NA,NA,NA,NA,-0.922157894736842,NA,NA
"1003",1962,"Middle East & North Africa",NA,NA,-0.0173591386577783,-0.439888566959253,NA,NA,-0.555898075279353,NA,NA,-0.454134246138701,NA,NA,NA,NA,NA,-0.791578947368421,NA,NA
"1004",1963,"Middle East & North Africa",NA,NA,-0.022589252172776,-0.449572365875989,NA,NA,-0.47833924437,NA,NA,-0.503971824309068,NA,NA,NA,NA,NA,-0.763631578947369,NA,NA
"1005",1964,"Middle East & North Africa",NA,NA,0.0237694346101794,-0.457604881162414,NA,NA,-0.452474818555676,NA,NA,-0.402266465018973,NA,NA,NA,NA,NA,-1.01052631578947,NA,NA
"1006",1965,"Middle East & North Africa",NA,NA,0.0237694346101794,-0.463258428506867,NA,NA,-0.463281188245222,NA,NA,-0.387762226640366,NA,NA,NA,NA,NA,-0.877315789473684,NA,NA
"1007",1966,"Middle East & North Africa",NA,NA,0.0261314257399407,-0.480079131249521,NA,NA,-0.477763495165229,NA,NA,-0.387762226640366,NA,NA,NA,NA,NA,-0.949473684210526,NA,NA
"1008",1967,"Middle East & North Africa",NA,NA,-0.00530045278200531,-0.50357913633749,NA,NA,-0.468330065887059,NA,NA,-0.397241712719305,NA,NA,NA,NA,NA,-0.7371,NA,NA
"1009",1968,"Middle East & North Africa",NA,NA,0.00157750709623555,-0.523892723776122,NA,NA,-0.471164523510547,NA,NA,-0.389619667127209,NA,NA,NA,NA,NA,-0.88575,NA,NA
"1010",1969,"Middle East & North Africa",NA,NA,0.0379338308964174,-0.585710905444736,NA,NA,-0.490208535668354,NA,NA,-0.442195091101883,NA,NA,NA,NA,NA,-0.8719,NA,NA
"1011",1970,"Middle East & North Africa",NA,NA,0.0426865170523801,-0.565051667958064,NA,NA,-0.483210968410369,NA,NA,-0.422092177666769,NA,NA,NA,NA,NA,-0.99305,NA,NA
"1012",1971,"Middle East & North Africa",NA,NA,-0.0794342088746309,-0.545580048585169,NA,NA,-0.475839410215952,NA,NA,-0.438298849049707,NA,NA,NA,NA,NA,-1.1547619047619,NA,NA
"1013",1972,"Middle East & North Africa",NA,NA,-0.0733133201124489,-0.535400464752795,NA,NA,-0.484204996951939,NA,NA,-0.438298849049707,NA,NA,NA,NA,NA,-1.17314285714286,NA,NA
"1014",1973,"Middle East & North Africa",NA,NA,-0.0733133201124489,-0.546795521281571,NA,NA,-0.487300264044255,NA,NA,-0.438298849049707,NA,NA,NA,NA,NA,-1.06614285714286,NA,NA
"1015",1974,"Middle East & North Africa",NA,NA,-0.0242578458625687,-0.528259562661428,NA,NA,-0.496251441851762,NA,NA,-0.445116389539914,NA,NA,NA,NA,NA,-1.14457142857143,NA,NA
"1016",1975,"Middle East & North Africa",NA,NA,-0.0173552071276328,-0.558114610766823,NA,NA,-0.535569699510904,NA,NA,-0.477685158099349,NA,NA,NA,NA,NA,-1.13514285714286,NA,NA
"1017",1976,"Middle East & North Africa",NA,NA,-0.0258713018957076,-0.568395483990564,NA,NA,-0.599984717378008,NA,NA,-0.480670039816564,NA,NA,NA,NA,NA,-1.25161904761905,NA,NA
"1018",1977,"Middle East & North Africa",NA,NA,-0.0103235828717423,-0.577536851561427,NA,NA,-0.603832887276563,NA,NA,-0.472103959148817,NA,NA,NA,NA,NA,-1.16123809523809,NA,NA
"1019",1978,"Middle East & North Africa",NA,NA,0.014149615089461,-0.574017045211427,NA,NA,-0.599817405643288,NA,NA,-0.446140786815645,NA,NA,NA,NA,NA,-0.927761904761905,NA,NA
"1020",1979,"Middle East & North Africa",NA,NA,0.0570002420568905,-0.574878005038046,NA,NA,-0.596412119748404,NA,NA,-0.450220713896572,NA,NA,NA,NA,NA,-0.884285714285714,NA,NA
"1021",1980,"Middle East & North Africa",NA,NA,0.051480336661255,-0.586855475567182,NA,NA,-0.637462545955233,NA,NA,-0.497025072184263,NA,NA,NA,NA,NA,-0.961095238095238,NA,NA
"1022",1981,"Middle East & North Africa",NA,NA,0.0561197217618769,-0.581183269650635,NA,NA,-0.57815053599708,NA,NA,-0.502941849552707,NA,NA,NA,NA,NA,-0.949,NA,NA
"1023",1982,"Middle East & North Africa",NA,NA,0.0805060859020934,-0.606986742101354,NA,NA,-0.553890334462717,NA,NA,-0.502941849552707,NA,NA,NA,NA,NA,-0.933666666666666,NA,NA
"1024",1983,"Middle East & North Africa",NA,NA,0.0805060859020934,-0.606961419753513,NA,NA,-0.552802808187038,NA,NA,-0.502941849552707,NA,NA,NA,NA,NA,-0.957095238095238,NA,NA
"1025",1984,"Middle East & North Africa",NA,NA,0.0796976891842143,-0.614760702888764,NA,NA,-0.553806678595357,NA,NA,-0.466876000638192,NA,NA,NA,NA,NA,-0.885428571428571,NA,NA
"1026",1985,"Middle East & North Africa",NA,NA,0.0796976891842143,-0.614026354801354,NA,NA,-0.556734633952952,NA,NA,-0.457797721332579,NA,NA,NA,NA,NA,-1.07738095238095,NA,NA
"1027",1986,"Middle East & North Africa",NA,NA,0.0779807513910708,-0.612912171496318,NA,NA,-0.617217826054143,NA,NA,-0.451951592052117,NA,NA,NA,NA,NA,-0.982523809523809,NA,NA
"1028",1987,"Middle East & North Africa",NA,NA,0.0779807513910708,-0.594756048093801,NA,NA,-0.614373526563907,NA,NA,-0.467741439715964,NA,NA,NA,NA,NA,-0.975095238095238,NA,NA
"1029",1988,"Middle East & North Africa",NA,NA,0.106211902224658,-0.634436167161785,NA,NA,-0.609688797991754,NA,NA,-0.465604335054526,NA,NA,NA,NA,NA,-0.852380952380952,NA,NA
"1030",1989,"Middle East & North Africa",NA,NA,0.115238975440218,-0.573814466428693,NA,NA,-0.596722138550973,NA,NA,-0.397870480702339,NA,NA,NA,NA,NA,-0.812571428571429,NA,NA
"1031",1990,"Middle East & North Africa",NA,NA,0.116298362589179,-0.511116333172579,NA,NA,-0.533060023490107,NA,NA,-0.373832468766661,NA,NA,NA,NA,NA,-0.565190476190476,NA,NA
"1032",1991,"Middle East & North Africa",NA,NA,0.108029728872694,-0.511344234303155,NA,NA,-0.541843889562894,NA,NA,-0.321252629286488,NA,NA,NA,NA,NA,-0.66852380952381,NA,NA
"1033",1992,"Middle East & North Africa",NA,NA,0.116687479021099,-0.49440358359704,NA,NA,-0.451997488018387,NA,NA,-0.231900460011986,NA,NA,NA,NA,NA,-0.713952380952381,NA,NA
"1034",1993,"Middle East & North Africa",NA,NA,0.104873324158069,-0.493441334379055,NA,NA,-0.401887623469821,NA,NA,-0.204347705699232,NA,NA,NA,NA,NA,-0.839333333333333,NA,NA
"1035",1994,"Middle East & North Africa",NA,NA,0.14942033765462,-0.448747390438408,NA,NA,-0.407241598980853,NA,NA,-0.18009774949961,NA,NA,NA,NA,NA,-0.804190476190476,NA,NA
"1036",1995,"Middle East & North Africa",NA,NA,0.122884304266686,-0.406459069542726,NA,NA,-0.404731922960057,NA,NA,-0.167451741750935,NA,NA,NA,NA,NA,-0.889,NA,NA
"1037",1996,"Middle East & North Africa",NA,NA,0.12723144463656,-0.395823683449201,NA,NA,-0.322163581875859,NA,NA,-0.167451741750935,NA,NA,NA,NA,NA,-1.02528571428571,NA,NA
"1038",1997,"Middle East & North Africa",NA,NA,0.140113958561544,-0.367969100823302,NA,NA,-0.323167452284177,NA,NA,-0.157719967631495,NA,NA,NA,NA,NA,-0.981428571428572,NA,NA
"1039",1998,"Middle East & North Africa",NA,NA,0.142229754869436,-0.365031708473662,NA,NA,-0.368196323625728,NA,NA,-0.171725951073811,NA,NA,NA,NA,NA,-0.993857142857143,NA,NA
"1040",1999,"Middle East & North Africa",NA,NA,0.107236003324589,-0.363411078211792,NA,NA,-0.369797232750573,NA,NA,-0.155565200948061,NA,NA,NA,NA,NA,-0.908714285714286,NA,NA
"1041",2000,"Middle East & North Africa",NA,NA,0.0918200792447183,-0.265641493194887,NA,NA,-0.37574516491986,NA,NA,-0.159874734314928,NA,NA,NA,NA,NA,-0.516904761904762,NA,NA
"1042",2001,"Middle East & North Africa",NA,NA,0.0918200792447183,-0.236090313263593,NA,NA,-0.338627056572283,NA,NA,-0.0831155867231142,NA,NA,NA,NA,NA,-0.615857142857143,NA,NA
"1043",2002,"Middle East & North Africa",NA,NA,0.0987914405389362,-0.226391854040212,NA,NA,-0.367803832939769,NA,NA,-0.0739489973075249,NA,NA,NA,NA,NA,-0.66547619047619,NA,NA
"1044",2003,"Middle East & North Africa",NA,NA,0.15010351929022,-0.192485230280141,NA,NA,-0.321625794157117,NA,NA,-0.0155230285468899,NA,NA,NA,NA,NA,-0.597333333333333,NA,NA
"1045",2004,"Middle East & North Africa",NA,NA,0.142316610969233,-0.167542717656041,NA,NA,-0.289860466236752,NA,NA,0.0213199493354211,NA,NA,NA,NA,NA,-0.605190476190476,NA,NA
"1046",2005,"Middle East & North Africa",-0.534683758795396,-0.436570141405406,0.140471816106388,-0.140371838421869,-0.70280287990462,-0.724791395052269,-0.198221438963105,NA,NA,0.0829074200332247,-0.574246025452091,-0.849472558633491,-0.625616641817143,NA,NA,-0.322666666666667,NA,NA
"1047",2006,"Middle East & North Africa",NA,NA,0.139956023531846,-0.133813350330862,NA,NA,-0.153334090705434,NA,NA,0.0814238101856148,NA,NA,NA,NA,NA,-0.558047619047619,NA,NA
"1048",2007,"Middle East & North Africa",-0.623427609610907,-0.252939172483652,0.141636430733646,-0.148221766252804,-0.629454499081603,-0.684792925211947,-0.163659614905282,NA,NA,0.0658282447637162,-0.678071219613615,-0.86696905035505,-0.576696123381155,NA,NA,-0.602333333333333,NA,NA
"1049",2008,"Middle East & North Africa",NA,NA,0.142274868895338,-0.143790355380502,NA,NA,-0.191481166221538,NA,NA,0.0942641001762381,NA,NA,NA,NA,-0.417251160041563,-0.524666666666667,-0.384780436783499,0.439722287158171
"1050",2009,"Middle East & North Africa",-0.669355213809154,-0.138817076219908,0.141362887728143,-0.13730783433302,-0.599252224625066,-0.675267586826224,-0.191194346104875,NA,NA,0.104013536317674,-0.591289832975187,-0.813313055793555,-0.57884634995261,NA,NA,-0.452190476190476,NA,0.53450294477599
"1051",2010,"Middle East & North Africa",NA,NA,0.142646361839782,-0.142043113379423,NA,NA,-0.189688540492398,NA,NA,0.0934869712084424,NA,NA,NA,NA,-0.0993414876260961,-0.169,-0.803928513221916,0.546745176826205
"1052",2011,"Middle East & North Africa",-0.452377785285086,-0.148090425332819,0.219358201601677,-0.108440357793452,-0.67979162317583,-0.704761251889274,-0.175060714542613,NA,NA,0.262424211594015,-0.591289832975187,-0.700738210379586,-0.455257656144181,NA,1.63712599858532,1.01385714285714,-0.415298426578208,0.51947066783905
"1053",2012,"Middle East & North Africa",NA,NA,0.269351648553932,0.0154365678482715,NA,NA,-0.0143697441824853,NA,NA,0.355820983905453,NA,NA,NA,NA,-0.0300297112661955,0.487571428571428,-0.78333314002152,0.494451708263821
"1054",2013,"Middle East & North Africa",-0.499097575510752,-0.311050995467864,0.1960154361288,-0.0590364571542448,-0.507207197709907,-0.58295815712922,-0.0066256010325996,NA,NA,0.291460575754379,-0.414034234734993,-0.559499746805314,-0.547827246969206,NA,-0.123770880849381,0.241380952380952,-0.60951713881489,0.458178295029534
"1055",2014,"Middle East & North Africa",NA,NA,0.184127488987327,-0.0880811901287045,NA,NA,-0.0624121137234429,NA,NA,0.240929530825668,NA,NA,NA,NA,1.20363223003327,0.0914285714285715,0.984919815738183,0.50891217092673
"1056",2015,"Middle East & North Africa",-0.719028945850094,-0.421812589149213,0.174008143502016,-0.127305506935538,-0.794847906819779,-0.777416090713324,-0.0893732046897116,-0.725316120929214,-0.971886318230049,0.215761149482287,-0.458348134295042,-0.641381777157418,-0.690976075925077,-0.760642649329295,-0.203205889209562,-0.0698571428571428,-0.404211903910118,0.497496283716626
"1057",2016,"Middle East & North Africa",NA,NA,0.149572348991302,-0.153058334690574,NA,NA,-0.094607671818801,NA,NA,0.196438897419368,NA,NA,NA,NA,-0.252285432950385,-0.211952380952381,-0.312655562155548,0.446765919526418
"1058",2017,"Middle East & North Africa",-0.774556565380599,-0.495351253368679,0.172903586457807,-0.168201098699926,-0.863881677006148,-0.843572330786151,-0.086003068318928,-0.846718306840508,-1.04196146253386,0.170140146668284,-0.635603732535235,-0.780196349414199,-0.75532646531148,-0.863994151530009,-0.479269429459688,-0.105809523809524,-0.816215563743595,0.38033119056906
"1059",2018,"Middle East & North Africa",NA,NA,0.190696101843542,-0.165213061654602,NA,NA,-0.0591853874109905,NA,NA,0.189656680973152,NA,NA,NA,NA,-0.372131210473301,-0.0425714285714286,-0.767323311463463,0.417469620704651
"1060",2019,"Middle East & North Africa",-0.704236962287588,-0.482657765995886,0.167350448799369,-0.152298664255322,-1.00706282998528,-0.913194560005258,-0.0579448904064254,-0.846718306840508,-1.01641675847794,0.265126500959304,-0.765262920136859,-0.789754187528188,-0.716911298455729,-0.863192191917144,-0.0792589966917478,0.178714285714286,-0.571349576325498,0.40771193589483
"1061",2020,"Middle East & North Africa",NA,NA,0.194600910439402,-0.203120616373666,NA,NA,-0.0749604938274244,NA,NA,0.220300289135093,NA,NA,NA,NA,-0.333351845630169,-0.300095238095238,-0.498962325920316,0.40231592208147
"1062",2021,"Middle East & North Africa",-0.618087626273441,-0.529208741437587,0.131555799118717,-0.218238058035176,-1.09399424429405,-1.00876339389176,-0.0915996458453038,-0.877068853318332,-1.0553367096576,0.163145985958123,-0.807114936388016,-0.877725405865276,-0.71541988474808,-1.00017531631313,-0.422351456987876,-0.503761904761905,-0.602688273560877,0.4786468255851
"1063",2022,"Middle East & North Africa",NA,NA,0.120935101177688,-0.20567817350568,NA,NA,-0.0708195283931105,NA,NA,0.137394757888896,NA,NA,NA,NA,-0.340685224646998,-0.302,-0.777512597486368,0.441337807103992
"1064",2023,"Middle East & North Africa",-0.607454406257599,-0.570251498817323,0.195355832829563,-0.164909193480501,-1.20265851218,-1.03646813726788,-0.0262476822637683,-1.05917213218527,-1.10816394490187,0.133191196654001,-0.821065608471735,-0.892587409908297,-0.702741431741666,-1.04267436491919,-0.367125460453477,-0.205904761904762,-0.871805678978204,0.463803832729657
"1065",1789,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.583076558825363,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1066",1790,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.581570753212885,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1067",1791,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.580064947600407,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1068",1792,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.584582364437841,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1069",1793,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.586088170050318,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1070",1794,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.589099781275274,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1071",1795,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.595123003725185,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1072",1796,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.589099781275274,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1073",1797,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.57855914198793,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1074",1798,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.584582364437841,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1075",1799,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.586088170050318,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1076",1800,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.589099781275274,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1077",1801,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.589099781275274,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1078",1802,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.590605586887752,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1079",1803,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.59211139250023,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1080",1804,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.57855914198793,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1081",1805,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.572535919538019,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1082",1806,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.584582364437841,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1083",1807,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.589099781275274,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1084",1808,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.589099781275274,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1085",1809,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.589099781275274,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1086",1810,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.593617198112708,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1087",1811,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.596628809337663,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1088",1812,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.589099781275274,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1089",1813,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.57855914198793,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1090",1814,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.57855914198793,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1091",1815,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.57855914198793,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1092",1816,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.580064947600407,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1093",1817,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.580064947600407,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1094",1818,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.580064947600407,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1095",1819,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.580064947600407,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1096",1820,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.552960446575808,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1097",1821,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.52435013993873,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1098",1822,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.518326917488819,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1099",1823,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.512303695038908,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1100",1824,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.513809500651386,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1101",1825,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.515315306263863,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1102",1826,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.513809500651386,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1103",1827,"North America",NA,NA,-0.0833402397339942,NA,NA,NA,0.512303695038908,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1104",1828,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.512303695038908,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1105",1829,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.512303695038908,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1106",1830,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.546937224125897,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1107",1831,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.581570753212885,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1108",1832,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.584582364437841,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1109",1833,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.587593975662796,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1110",1834,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.601146226175096,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1111",1835,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.602652031787574,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1112",1836,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.608675254237485,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1113",1837,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.613192671074919,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1114",1838,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.617710087912352,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1115",1839,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.622227504749785,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1116",1840,"North America",NA,NA,0.340889517537832,NA,NA,NA,0.53790239045103,NA,NA,1.13362110853691,NA,NA,NA,NA,NA,NA,NA,NA
"1117",1841,"North America",NA,NA,0.3798558190335,NA,NA,NA,0.714834549917168,NA,NA,1.06222238462068,NA,NA,NA,NA,NA,NA,NA,NA
"1118",1842,"North America",NA,NA,0.3798558190335,NA,NA,NA,0.827769970853001,NA,NA,1.06222238462068,NA,NA,NA,NA,NA,NA,NA,NA
"1119",1843,"North America",NA,NA,0.3798558190335,NA,NA,NA,0.82852287365924,NA,NA,1.06222238462068,NA,NA,NA,NA,NA,NA,NA,NA
"1120",1844,"North America",NA,NA,0.3798558190335,NA,NA,NA,0.830028679271718,NA,NA,1.06222238462068,NA,NA,NA,NA,NA,NA,NA,NA
